,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,-0.3229210552751438,-0.17594077031351354,1.9081553296122231,0.14006724182412705,-0.8590073092295533,-0.4924303102551508,0.9066735804678892,-0.08858597217303864,0.4124264104245696,-0.3978997188354365,-0.5042409822935461,0.7664312399206601,20.314380218139828,-49.415758350896866,-42.36961925871461,-32.5678538974464,-38.451116178303025,-12.63761302983372
1,0.497453874541038,0.6703074108397431,0.30898737613060273,0.7220008382784538,0.6884453166984829,-0.06897706460219674,0.6862305464710894,-0.7252528921466831,-0.05564062834711556,-0.08833134559826432,-0.007161588426979774,-0.9960654019872404,52.7048154907059,47.823629847354354,35.31139375736344,-20.339696648086548,10.934174987074762,29.031880154402213
2,0.6946856314195199,-0.22908484067541926,1.0759084422931278,0.4984336129915882,-0.2097221839512332,0.8411780661660626,-0.1951236181569781,-0.972540354629684,-0.1268543742016744,0.8446837911771964,-0.10090522372748456,-0.5256685540785417,-20.79573636838239,-28.023945514477766,38.02069252413124,-28.76941221964162,25.28441177401136,24.727208042235517
3,1.3349761503567996,0.99371615693968,0.9260386855295236,0.16394194445622073,0.08438516784519581,0.9828541002079868,0.5983336819091509,-0.8006447121235574,-0.031062035374793382,0.7842957630517663,0.5931670830350619,-0.1817497390994648,36.61783829495866,58.95838921791319,-52.88444443869958,-6.164269061232767,4.423588217454187,23.567117024379176
4,0.6702506672855879,-0.08551399673477393,0.9352520641256292,0.0213425581352588,-0.4925010529681246,0.8700501181182217,-0.20252990974622173,-0.8543348858283134,-0.4786371679204509,0.9790434775179448,-0.16599583031513515,-0.11797988577532392,-6.559872705664376,-29.30891152783259,57.26209385028508,-8.371009908507355,-21.375522858762025,-7.20884558987972
5,0.5941130655982181,-0.8802603571675414,1.8757245063124708,-0.9947799309541772,-0.10147907631987804,0.010718490568485069,0.07712781448719101,-0.8165029113673921,-0.572166318443337,0.06681458825160702,-0.5683528770032198,0.82006756916667,-53.563457536096465,17.282051642104374,-56.304999648299294,-41.19752339602372,-25.52415052350141,-38.651055652988674
6,0.8672657688060954,0.30217521262795705,1.0357498060375747,0.5804413535657558,-0.07190167767625592,0.8111214359256529,0.2591492440362731,-0.9279941041512488,-0.2677099400021394,0.7719647041064647,0.3655914268795984,-0.5200128884998504,18.15635962438541,-8.912171203159662,28.887147647843232,-28.20180444929465,13.065779355869505,-39.30163840985848
7,-0.008872451162752553,-0.013434903457148244,2.104245498323923,-0.845053744880158,-0.5093386314016859,-0.16266015746297052,0.5153381837443866,-0.8569649899907917,0.006128809437328794,-0.14251569962308594,-0.0786458167478716,0.986663119240302,-4.228549876293696,-26.940313337913317,-57.770320117897604,-21.420938469271817,-14.094791647862172,34.48239075953627
8,0.6080299504986649,-0.816720329723475,1.2559685574702937,0.815433399646754,0.12839580671522152,0.5644314728631676,-0.4018687167645213,-0.5762314294089526,0.7116592402599381,0.41661721667086,-0.8071380653762172,-0.4182800953836592,-51.80701396144156,-4.417459578977903,7.062824481707247,24.49662047774268,24.45172362582305,24.668854372591014
9,1.1027257728989333,-1.1025959810583768,0.9105043982973008,0.5317463924319521,-0.2545973975090492,0.8077288773575101,-0.5404173540117383,-0.8363351889777909,0.09215495190403128,0.6520696723652741,-0.4855137658801261,-0.5823070715029504,-45.740658693104855,48.97910576424264,-38.76593570820129,-16.56988004803066,26.704988281204077,-9.395437561861034
10,1.3389666743437092,0.8708355435129315,0.9862821329352004,0.3799910579891605,-0.7001223089557786,0.6045126535902352,0.2399881639124625,-0.5565336633930591,-0.7954093051330404,0.8933154409446886,0.4473243051888981,-0.043456748118860716,33.74334177876686,50.02485466568159,-39.8183822425257,-43.07609173050174,-10.48178319197854,7.446986935228101
11,0.7980407174156329,0.3294112462765149,1.4862481723414769,0.005423497911129639,0.6933015811407908,0.7206271596728001,0.4754271211820876,-0.6357697421963386,0.6080837831681698,0.8797383918614218,0.33930775484105963,-0.33306247070151695,22.70868294454532,-15.544212869927778,-2.6089258009365306,2.497722260535802,37.64140461985977,3.6881732196006296
12,0.11574951258036068,-0.08110802564453459,2.0759478708727763,-0.88902402251817,0.2624047009042659,0.3752066901441859,-0.3030475800496506,-0.9515231849265224,-0.05259080502652029,0.343217790348436,-0.16045996849878047,0.9254480789853676,-42.18539042775907,-28.050717446305004,-49.64326222890777,-35.48765073214944,11.081933292140963,24.88731622078014
13,0.9910892506678384,-0.3048717468545194,1.010974269641394,0.561401701660455,-0.07541699669792762,0.8240997548730434,-0.2259939709437964,-0.9719572857330216,0.0650058444107287,0.7960872153663818,-0.22273596772762616,-0.5627022607122153,-17.31003105506614,2.2431694531561943,20.090300163979336,-6.68994885261536,12.000223509911669,-26.288005630830263
14,0.7478725556510281,-0.7859389741555908,0.35796448147792337,0.24482083388201065,-0.9521346116912132,0.18303671904003144,-0.932519194550642,-0.28291937246581783,-0.2244205437970634,0.2654632010127558,-0.11574242913975093,-0.9571483578865352,-47.39848454711461,48.88707286772347,17.29468167548912,-39.06744190307844,10.703966055709783,-36.66051222919104
15,0.20091365181432708,-0.44583120356615336,1.4544375209612763,0.2570689067198033,0.26777058673226,0.9285550549530956,-0.8778577622524592,-0.3370578076815866,0.34023195548623525,0.4040808414797589,-0.902602319497321,0.14841740594373062,-65.67492568320884,-49.646653312961675,21.536000494002348,0.6132151352407946,19.57640943817796,38.90401362580444
16,0.4599522780249571,0.4757734666075776,1.0971029582398772,0.2301075311659663,0.15674145220530358,0.9604595989739894,0.7265556629222896,-0.6842682974743615,-0.062400046050391976,0.6474313807472234,0.7121860811839215,-0.2713366783013911,45.44426569805474,-37.74580035867073,43.977258639503795,-13.052664622676966,9.772041151175696,19.232113014662406
17,1.2536106589075855,-0.11221977557835258,1.236403713467756,-0.10095808079773247,0.4361537613567408,0.8941908981733183,0.0587025569755486,-0.894605676730802,0.4429838518112779,0.9931573267746512,0.09721409165028994,0.06471433116735452,-6.635468232507072,15.541937187075991,-6.61590692104663,44.472336249741375,-17.556638539578227,31.98180360892128
18,0.4827246565985493,-0.6226593914498125,0.40949984531803546,0.5410490951456332,-0.8404817826679102,-0.029261743718776836,-0.8399516096335086,-0.5383238379500178,-0.06847436723943405,0.0417991640606549,0.0616264431728354,-0.9972236516377336,-53.02453601893517,36.132674711433204,42.62487881262757,-17.90754127694985,13.247079118402095,-37.523441229144176
19,0.5958504026233679,-0.08372820112849927,1.6928826556443872,-0.3905938188933309,-0.31370976100105713,0.865460949145011,0.0979488200344302,-0.9489687416151792,-0.2997738415725532,0.9153373680213142,-0.032318930829516056,0.40138882572120793,-9.883989253010434,-31.648484408819545,-2.4476430838222782,-35.409478468726725,12.487171517908484,12.65430065204804
20,0.9281877089593512,-0.13209446163154254,0.7439013349966148,-0.07669991400473779,-0.7918887521193599,0.6058294541028098,-0.4015593191671099,-0.5316270790797657,-0.745736389067319,0.9126156016536824,-0.3004743800325732,-0.2772145569091345,-6.160303894986244,12.52928606190396,42.81102695301255,-18.077022440938872,-40.326696783261,-1.962476567216788
21,0.19044070443827044,1.4066255255936129,1.4213834522231217,-0.6478894613702036,0.13509693635211156,0.7496586314007869,0.7248795658795293,-0.19306790712853533,0.6612672668500327,0.2340702048867657,0.9718403166288591,0.027157653782806237,83.01804671608781,31.16208786405427,-44.99682670447383,28.412560082408945,13.887117818282778,35.252738030847524
22,0.2505791462421367,1.0827154717936558,0.8948676575391683,0.5555490828217926,0.05800504126005091,0.8294580349627609,0.7845664936855191,-0.36692355603585264,-0.499822489502038,0.2753554676447797,0.9284409077665764,-0.24935285685891054,77.52556071030554,13.783951527403277,22.995278889138827,-10.225895352913929,-22.629451495923238,-0.5976121507363192
23,0.9758350608225992,0.8773663244617781,0.6037197854281279,0.5308846443260644,-0.3173887310247715,0.7857645244201811,0.5321882499904816,-0.5967151510443374,-0.6005886238401476,0.6594976580632085,0.7370179251094365,-0.14787635739537405,41.120236965652474,45.246599625572976,6.574189834858707,10.128868689136656,-43.70231985076235,29.10058328649738
24,0.24919919859607506,0.21448788642745514,1.9296663437927453,-0.7578419719332314,-0.32335564925076044,0.5666715712597292,0.4748167671744419,-0.8690198649337939,0.13911690034090896,0.4474646166864627,0.3744937895987993,0.8121144121154157,41.027480185500885,-34.344936189182704,-23.128631727499968,11.474967634942859,3.229953547048161,-42.49911663456255
25,0.42309579223822624,0.12522064411778822,1.7503148566094409,-0.5064575858355117,-0.02286851320392933,0.8619615680838137,0.2483118340966118,-0.9611687809768652,0.12039853621628405,0.8257372141288305,0.27501200988191193,0.4924697428507351,15.611837404917885,-39.40093072605537,-5.392790376138773,-9.210862997550793,15.451037447785176,11.526116159320981
26,-0.024722265098085897,-0.5509449076653216,1.8312807482447628,0.7098649730017126,-0.6060511108453773,-0.3588784907853383,0.697767113921078,0.6745442256329957,0.2410625279785964,0.09598320079851104,-0.42153545367888856,0.9017178530206698,85.29207756277674,-57.37633507550608,-47.61100197181166,-38.285053191645105,-12.136241020038721,-34.612130120856904
27,0.054823360895533316,1.060884535276333,0.9082191471051152,0.4328680982864377,0.1580667697749429,0.8874909046175055,0.9003936179915178,-0.12362360457243365,-0.4171433051993802,0.04377832986795674,0.9796591757776956,-0.19583502533647704,86.97352915009621,9.692736797197494,27.620118301609715,1.0456180367908814,-26.02274235375747,27.193938508430854
28,0.20071611882023627,-0.6497659147977217,0.7553263860599049,0.4412922799870127,-0.8507842386693516,0.2853546965719607,-0.7999303611563244,-0.5170644171930274,-0.3045583782678573,0.40666022786126543,-0.09386462435149208,-0.90874467886815,-77.87019852919423,-9.262711011279904,51.13714167392632,-34.08701577248602,42.39224668082095,-19.50035399375257
29,0.021192907552548226,-0.1159809911877014,1.9883527351379413,0.4145525586252983,0.7382571401549878,0.5320926339909221,-0.905428881398104,0.2759137086952124,0.3225990794844765,0.09134942182300172,-0.6155063122050269,0.7828200704940894,-70.15634410685095,-37.17655605131729,-38.05258780928959,17.49638912402563,24.151872670772647,-32.45812141046865
